st_code,st_name,rev_period,rev,new_industry_name,minor_industry_name,mom,yoy
1470,大統新創,* 2023/03,89.0,M1400 紡織纖維,M14E 染整,0.022870934375359094,-0.3166
1471,首利,* 2023/03,25.0,M2328 電子零組件,M23D3 電源供應器,0.5933715742511154,0.1916
1473,台南,* 2023/02,694.0,M1400 紡織纖維,M14C1 成衣製造,0.36281517555573006,0.3628
1474,弘裕,* 2023/03,299.0,M1400 紡織纖維,M14C2 織布,0.2611776615488442,-0.1452
1475,業旺,* 2023/03,60.0,M1400 紡織纖維,M14C2 織布,-0.4606741573033708,-0.4241
1476,儒鴻,* 2023/03,2967.0,M1400 紡織纖維,M14C1 成衣製造,0.48286236918125214,-0.2034
1477,聚陽,* 2023/03,2892.0,M1400 紡織纖維,M14C1 成衣製造,0.08978682835103796,0.1313
1503,士電,* 2023/03,2798.0,M1500 電機機械,M15B1 電機,0.06412109226439489,0.0139
1504,東元,* 2023/03,4750.0,M1500 電機機械,M15B1 電機,0.03230573635998123,-0.0825
1506,正道,* 2023/03,111.0,M1500 電機機械,M15D 汽車組件,0.2820512820512821,0.1403
1512,瑞利,* 2023/03,71.0,M2200 汽車工業,M15D 汽車組件,-0.2820305389827081,0.1013
1513,中興電,* 2023/03,1918.0,M1500 電機機械,M15B1 電機,-0.03248587570621474,-0.0298
1514,亞力,* 2023/03,612.0,M1500 電機機械,M15B1 電機,0.028243082041028822,0.0398
1515,力山,* 2023/02,296.0,M1500 電機機械,M15Z 其他電製品,1.0185488270594656,1.0185
1516,川飛,* 2023/01,126.0,M9900 其他,M99ZC 其他製造業,-0.42727272727272725,-0.2869
1517,利奇,* 2023/03,356.0,M1500 電機機械,M15E 自行車組件,0.6468520146181247,-0.3051
1519,華城,* 2023/03,551.0,M1500 電機機械,M15B1 電機,0.795022152723482,-0.0335
1521,大億,* 2023/03,453.0,M2200 汽車工業,M15D 汽車組件,0.18804091266719114,0.0231
1522,堤維西,* 2023/02,1393.0,M2200 汽車工業,M15D 汽車組件,-0.07063321035179829,-0.0706
1524,耿鼎,* 2023/03,219.0,M2200 汽車工業,M15D 汽車組件,0.08803656597774244,-0.0203
1525,江申,* 2023/02,99.0,M2200 汽車工業,M15D 汽車組件,-0.3018828009308229,-0.3019
1526,日馳,* 2023/03,158.0,M1500 電機機械,M15E 自行車組件,0.33830255802134507,-0.2546
1527,鑽全,* 2023/03,346.0,M1500 電機機械,M15A1 工具機,0.566532349345769,-0.2731
1528,恩德,* 2023/03,356.0,M1500 電機機械,M15A1 工具機,0.46598583429418544,-0.0169
1530,亞崴,* 2023/02,157.0,M1500 電機機械,M15A1 工具機,0.06009453072248485,0.0601
1531,高林股,* 2023/02,138.0,M1500 電機機械,M15A3 紡織工具機,0.08687091438922581,0.0869
1532,勤美,* 2023/03,1133.0,M1500 電機機械,M15A2 模具零件,0.18363594575959546,-0.3751
1533,車王電,* 2023/03,246.0,M2200 汽車工業,M15D 汽車組件,-0.010577967260588005,0.0631
1535,中宇,* 2023/03,728.0,M1500 電機機械,M15B2 機電工程,0.16017785143986357,0.0331
1536,和大,* 2023/02,473.0,M2200 汽車工業,M15D 汽車組件,-0.1818449137737187,-0.1818
1537,廣隆,* 2023/03,692.0,M1500 電機機械,M23D7 二次電池,0.9113910065186166,0.1279
1538,正峰,* 2023/03,26.0,M1500 電機機械,M15A1 工具機,0.5063731170336035,0.2961
1539,巨庭,* 2023/02,171.0,M1500 電機機械,M15A1 工具機,2.3088235294117645,2.3088
1540,喬福,* 2023/03,45.0,M1500 電機機械,M15A1 工具機,1.1624219125420472,0.0302
1541,錩泰,* 2023/02,276.0,M1500 電機機械,M15A1 工具機,0.8157894736842105,0.8158
1558,伸興,* 2023/02,444.0,M1500 電機機械,M15A3 紡織工具機,-0.09457971369142297,-0.0946
1560,中砂,* 2023/03,567.0,M1500 電機機械,M15A2 模具零件,0.0979860573199071,-0.0275
1565,精華,* 2023/03,438.0,M1722 生技醫療,M17G 醫療耗材,0.10277456065260082,-0.1397
1568,倉佑,* 2023/02,132.0,M2200 汽車工業,M15D 汽車組件,0.30087710653395094,0.3009
1569,濱川,* 2023/02,309.0,M2325 電腦及週邊,M23D4 機殼,0.23748498197837412,0.2375
1570,力肯,* 2023/03,55.0,M1500 電機機械,M15A1 工具機,0.1354252683732453,-0.2729
1580,新麥,* 2023/02,167.0,M1500 電機機械,M15Z 其他電製品,-0.36176717878162507,-0.3618
1582,信錦,* 2023/02,576.0,M2328 電子零組件,M23D9A 沖壓零組件,-0.0136986301369863,-0.0137
1583,程泰,* 2023/02,342.0,M1500 電機機械,M15A1 工具機,0.0571870170015456,0.0572
1584,精剛,* 2023/03,157.0,M9900 其他,M20A6 不鏽鋼,-0.3799857831134981,0.1886
1586,和勤,* 2023/02,161.0,M1500 電機機械,M23D9A 沖壓零組件,0.047563276725876784,0.0476
1587,吉茂,* 2023/02,160.0,M2200 汽車工業,M15D 汽車組件,-0.10749149327829537,-0.1075
1589,永冠-KY,* 2023/02,428.0,M1500 電機機械,M15A2 模具零件,-0.3878981164995781,-0.3879
1590,亞德客-KY,* 2023/03,2381.0,M1500 電機機械,M15A2 模具零件,0.005252136319113746,-0.1615
1591,駿吉-KY,* 2023/03,54.0,M1500 電機機械,M15A1 工具機,8.40766550522648,-0.2421
1593,祺驊,* 2023/02,51.0,M1722 生技醫療,M15Z 其他電製品,-0.24734356552538375,-0.2473
1595,川寶,* 2023/03,131.0,M2328 電子零組件,M23H2 電機設備,0.07306684141546528,-0.2025
1597,直得,* 2023/03,133.0,M1500 電機機械,M15A2 模具零件,0.3329324513930647,-0.0822
1598,岱宇,* 2023/02,654.0,M1722 生技醫療,M15Z 其他電製品,-0.15450349704593347,-0.1545
1599,宏佳騰,* 2023/03,229.0,M1500 電機機械,M22A 汽車製造,0.3777751037843691,-0.4499
1603,華電,* 2023/03,361.0,M1600 電器電纜,M16 電線,0.17417466254675562,0.1411
1604,聲寶,* 2023/02,605.0,M1600 電器電纜,M15C1 家電,-0.047484098494867386,-0.0475
1605,華新,* 2023/03,14600.0,M1600 電器電纜,M16 電線,-0.18308699116391078,-0.0897
1608,華榮,* 2023/03,960.0,M1600 電器電纜,M16 電線,0.31382665699544254,-0.0794
1609,大亞,* 2023/03,2356.0,M1600 電器電纜,M16 電線,0.15691522011343267,-0.1101
1611,中電,* 2023/03,130.0,M1600 電器電纜,M15C4 照明,0.3078470824949697,-0.1221
1612,宏泰,* 2023/03,614.0,M1600 電器電纜,M16 電線,0.47706223387620583,0.0595
1614,三洋電,* 2023/03,431.0,M1600 電器電纜,M15C1 家電,-0.03609607729122867,-0.0652
1615,大山,* 2023/03,310.0,M1600 電器電纜,M16 電線,0.05363333559921138,-0.3534
1616,億泰,* 2023/03,309.0,M1600 電器電纜,M16 電線,0.10117244574320225,-0.1672
1617,榮星,* 2023/03,315.0,M1600 電器電纜,M16 電線,0.20551090700344427,-0.2047
1618,合機,* 2023/03,191.0,M1600 電器電纜,M16 電線,-0.13268549632185994,-0.4354
1626,艾美特-KY,* 2023/03,1062.0,M1600 電器電纜,M15C1 家電,1.1501022412082682,0.0531
1701,中化,* 2023/02,540.0,M1722 生技醫療,M17C1 西藥,-0.16294642857142858,-0.1629
1702,南僑,* 2023/03,1631.0,M1200 食品工業,M12B 油脂飼料,-0.00784115725504754,-0.0348
1707,葡萄王,* 2023/02,538.0,M1722 生技醫療,M17C2 機能性食品,-0.11813398462471526,-0.1181
1708,東鹼,* 2023/03,599.0,M1721 化學工業,M17Z 其他化學,0.14090891775551412,-0.0756
1709,和益,* 2023/03,952.0,M1721 化學工業,M17E1 清潔劑原料,0.3680912827292846,-0.0811
1710,東聯,* 2023/03,1986.0,M1721 化學工業,M13A5 化纖,0.04500465674280571,-0.0887
1711,永光,* 2023/03,846.0,M1721 化學工業,M17B 染料及顏料,0.2784284095202116,-0.079
1712,興農,* 2023/03,2220.0,M1721 化學工業,M17C3 農藥肥料,0.45413577173998476,0.0179
1713,國化,* 2023/03,51.0,M1721 化學工業,M17B 染料及顏料,-0.0618101545253863,-0.0854
1714,和桐,* 2023/03,1980.0,M1721 化學工業,M17E1 清潔劑原料,0.24573743881415858,0.0263
1717,長興,* 2023/02,2846.0,M1721 化學工業,M17F 樹脂,-0.13568474055357485,-0.1357
1718,中纖,* 2023/02,2527.0,M1721 化學工業,M13A5 化纖,-0.1931647291338733,-0.1932
1720,生達,* 2023/02,355.0,M1722 生技醫療,M17C1 西藥,-0.21957439324657052,-0.2196
1721,三晃,* 2023/03,281.0,M1721 化學工業,M17F 樹脂,0.5361067074837369,-0.18
1722,台肥,* 2023/03,1325.0,M1721 化學工業,M17C3 農藥肥料,0.2280344034996663,-0.1058
1723,中碳,* 2023/02,707.0,M1721 化學工業,M17Z 其他化學,-0.15812286404934564,-0.1581
1725,元禎,* 2023/03,786.0,M1721 化學工業,M17Z 其他化學,0.2809021723188241,-0.2665
1726,永記,* 2023/02,613.0,M1721 化學工業,M17B 染料及顏料,-0.2506753700783552,-0.2507
1727,中華化,* 2023/03,190.0,M1721 化學工業,M17Z 其他化學,0.28613010221349766,-0.1866
1730,花仙子,* 2023/03,191.0,M1721 化學工業,M17E2 清潔用品,0.038325631965208,0.0212
1731,美吾華,* 2023/03,97.0,M1722 生技醫療,M17C1 西藥,0.0696956329951477,-0.0103
1732,毛寶,* 2023/03,50.0,M1721 化學工業,M17E2 清潔用品,0.15633672525439402,0.043
1733,五鼎,* 2023/02,189.0,M1722 生技醫療,M17G 醫療耗材,0.39648293187527706,0.3965
1734,杏輝,* 2023/03,269.0,M1722 生技醫療,M17C1 西藥,0.26701521360275066,0.0255
1735,日勝化,* 2023/03,274.0,M1721 化學工業,M17F 樹脂,0.45698181431458046,-0.1817
1736,喬山,* 2023/02,2231.0,M1722 生技醫療,M15Z 其他電製品,0.06861965570425448,0.0686
1737,臺鹽,* 2023/03,278.0,M1200 食品工業,M12Z 其他食品,0.10973613827791309,-0.252
1742,台蠟,* 2023/03,51.0,M1721 化學工業,M17Z 其他化學,0.6042780748663102,-0.2128
1752,南光,* 2023/03,182.0,M1722 生技醫療,M17C1 西藥,0.09381573411863703,0.2894
1760,寶齡富錦,* 2023/02,205.0,M1722 生技醫療,M17C1 西藥,0.03467420380558222,0.0347
1762,中化生,* 2023/02,132.0,M1722 生技醫療,M17C1 西藥,-0.5378960266059863,-0.5379
1773,勝一,* 2023/03,900.0,M1721 化學工業,M17Z 其他化學,0.057231463208345115,-0.1784
1776,展宇,* 2023/02,99.0,M1721 化學工業,M17F 樹脂,-0.024630541871921183,-0.0246
1777,生泰,* 2023/03,109.0,M1722 生技醫療,M17C1 西藥,0.3241010689990283,0.7061
1781,合世,* 2023/03,67.0,M1722 生技醫療,M17G 醫療耗材,1.0788085634502018,0.2872
1783,和康生,* 2023/03,59.0,M1722 生技醫療,M17G 醫療耗材,0.39943074003795076,0.2724
1784,訊聯,* 2023/03,85.0,M1722 生技醫療,M17H 生物科技,0.11753878516960291,-0.0429
1785,光洋科,* 2023/03,2043.0,M2331 其他電子業,M99L1 貴金屬回收,0.37342691190706684,-0.3503
1786,科妍,* 2023/02,27.0,M1722 生技醫療,M17G 醫療耗材,0.11248454882571077,0.1125
1788,杏昌,* 2023/02,285.0,M1722 生技醫療,M17G 醫療耗材,0.0012999332466711328,0.0013
1789,神隆,* 2023/02,212.0,M1722 生技醫療,M17C1 西藥,0.14799371852493645,0.148
1795,美時,* 2023/03,1197.0,M1722 生技醫療,M17C1 西藥,0.10229114483571526,0.0087
1796,金穎生技,* 2023/03,54.0,M1200 食品工業,M17C2 機能性食品,-0.15027537372147912,0.0674
1799,易威,* 2023/03,23.0,M1722 生技醫療,M17C1 西藥,1.1946564885496183,0.3772
1802,台玻,* 2023/02,2951.0,M1800 玻璃陶瓷,M18 玻璃陶瓷,-0.03993180945688308,-0.0399
1805,寶徠,* 2023/02,24.0,M2500 建材營造,M25A 建設,53.54545454545454,53.5455
1806,冠軍,* 2023/03,233.0,M1800 玻璃陶瓷,M18 玻璃陶瓷,0.1843643572408886,-0.2466
1808,潤隆,* 2023/03,364.0,M2500 建材營造,M25A 建設,-0.29261324989797316,0.4823
1809,中釉,* 2023/02,129.0,M1800 玻璃陶瓷,M18 玻璃陶瓷,-0.2757691443970357,-0.2758
1810,和成,* 2023/03,434.0,M1800 玻璃陶瓷,M18 玻璃陶瓷,0.07015164591295768,-0.0607
1813,寶利徠,* 2023/03,33.0,M1722 生技醫療,M17G 醫療耗材,0.034807149576669784,0.147
1815,富喬,* 2023/02,336.0,M2328 電子零組件,M23B3B 玻纖紗布,0.10803324099722988,0.108
1817,凱撒衛,* 2023/02,104.0,M1800 玻璃陶瓷,M18 玻璃陶瓷,-0.20452807098057219,-0.2045
1903,士紙,* 2023/02,12.0,M1900 造紙工業,M19A 造紙,-0.07834101382488476,-0.0783
1904,正隆,* 2023/02,3090.0,M1900 造紙工業,M19A 造紙,-0.12517128523379725,-0.1252
1905,華紙,* 2023/03,2185.0,M1900 造紙工業,M19B 紙漿,0.14711410241602707,-0.0137
1906,寶隆,* 2023/03,222.0,M1900 造紙工業,M19A 造紙,-0.2897590939629523,-0.5732
1907,永豐餘,* 2023/03,6788.0,M1900 造紙工業,M19A 造紙,0.15826887604577786,-0.0745
1909,榮成,* 2023/03,3246.0,M1900 造紙工業,M19A 造紙,-0.1275624158404133,-0.4033
2002,中鋼,* 2023/02,31836.0,M2000 鋼鐵工業,M20A3 鋼板,0.01860499492713217,0.0186
2006,東和鋼鐵,* 2023/03,5102.0,M2000 鋼鐵工業,M20A2 鋼筋,0.13168792740516946,-0.1629
2007,燁興,* 2023/02,541.0,M2000 鋼鐵工業,M20A1 線材,0.18282391009663737,0.1828
2008,高興昌,* 2023/03,169.0,M2000 鋼鐵工業,M20A7 鋼管,0.040448193067783,0.3035
2009,第一銅,* 2023/03,266.0,M2000 鋼鐵工業,M20A4 銅,0.33386821783171206,-0.0502
2010,春源,* 2023/03,1912.0,M2000 鋼鐵工業,M20A3 鋼板,0.19010569034844207,-0.211
2012,春雨,* 2023/03,886.0,M2000 鋼鐵工業,M20A1 線材,0.31340982537282447,-0.3268
2013,中鋼構,* 2023/02,1218.0,M2000 鋼鐵工業,M20A2 鋼筋,-0.00018879850274580186,-0.0002
2014,中鴻,* 2023/02,3481.0,M2000 鋼鐵工業,M20A3 鋼板,0.08355615597481139,0.0836
2015,豐興,* 2023/03,3329.0,M2000 鋼鐵工業,M20A2 鋼筋,0.1580016557788769,-0.1808
2017,官田鋼,* 2023/03,302.0,M2000 鋼鐵工業,M20A1 線材,0.5490356996306934,-0.2779
2020,美亞,* 2023/03,613.0,M2000 鋼鐵工業,M20A7 鋼管,-0.07201356404317491,-0.0178
2022,聚亨,* 2023/03,834.0,M2000 鋼鐵工業,M20A1 線材,0.2544937651359036,0.0322
2023,燁輝,* 2023/03,6783.0,M2000 鋼鐵工業,M20A3 鋼板,0.26302500353788527,-0.1407
2024,志聯,* 2023/03,102.0,M2000 鋼鐵工業,M20A1 線材,0.21805588727012187,-0.3188
2025,千興,* 2023/02,105.0,M2000 鋼鐵工業,M20A6 不鏽鋼,0.024090510094606447,0.0241
2027,大成鋼,* 2023/02,8784.0,M2000 鋼鐵工業,M20A6 不鏽鋼,-0.01580052481675116,-0.0158
2028,威致,* 2023/02,887.0,M2000 鋼鐵工業,M20A2 鋼筋,-0.11228983186549243,-0.1123
2029,盛餘,* 2023/03,1030.0,M2000 鋼鐵工業,M20A3 鋼板,0.0872089341130275,-0.362
2030,彰源,* 2023/03,1344.0,M2000 鋼鐵工業,M20A7 鋼管,0.16860419619334147,-0.3041
2031,新光鋼,* 2023/03,1396.0,M2000 鋼鐵工業,M20A3 鋼板,0.18355235269181858,-0.3253
2032,新鋼,* 2023/03,278.0,M2000 鋼鐵工業,M20A6 不鏽鋼,0.09083774769472241,-0.3279
2033,佳大,* 2023/02,50.0,M2000 鋼鐵工業,M20A1 線材,-0.061209162598573,-0.0612
2034,允強,* 2023/03,1485.0,M2000 鋼鐵工業,M20A7 鋼管,0.20022307176283272,0.0463
2035,唐榮,* 2023/02,1011.0,M2000 鋼鐵工業,M20A6 不鏽鋼,-0.16836667544090556,-0.1684
2038,海光,* 2023/03,1008.0,M2000 鋼鐵工業,M20A2 鋼筋,0.23176185937385435,-0.017
2049,上銀,* 2023/03,2125.0,M1500 電機機械,M15A2 模具零件,0.059216429069883336,-0.2164
2059,川湖,* 2023/03,609.0,M2328 電子零組件,M20B 金屬製品,1.0196995323848375,-0.0699
2061,風青,* 2023/02,49.0,M1600 電器電纜,M20A4 銅,-0.3158335660430048,-0.3158
2062,橋椿,* 2023/03,613.0,M9900 其他,M99B 五金及家具,0.13114239846474648,-0.3276
2063,世鎧,* 2023/03,115.0,M2000 鋼鐵工業,M20A1 線材,0.20684227096232546,-0.0439
2064,晉椿,* 2023/03,178.0,M2000 鋼鐵工業,M20A1 線材,0.5290782578816253,-0.359
2065,世豐,* 2023/03,243.0,M2000 鋼鐵工業,M20A1 線材,0.09267503035208424,0.0989
2066,世德,* 2023/02,204.0,M1500 電機機械,M15D 汽車組件,-0.11676841148201064,-0.1168
2067,嘉鋼,* 2023/03,112.0,M1500 電機機械,M15A2 模具零件,0.10442757124543935,0.215
